prompt,observation.state,action,timestamp,index,episode_index,frame_index,task_index,observation.image.top_rgb,observation.image.right_rgb,observation.image.left_rgb
fold the garment on the table,"[0.3927953243255615, -1.4682176113128662, 1.4556523561477661, 0.6209388971328735, -0.28003862500190735, -0.11727959662675858, -0.16574706137180328, -1.5523544549942017, 1.440412163734436, 0.9994164705276489, 0.38207459449768066, -0.15117713809013367]","[0.5595108866691589, -1.0559241771697998, 1.2846182584762573, 0.6339651942253113, -0.3859001398086548, 0.052267950028181076, -0.27930396795272827, -1.1803418397903442, 1.28250253200531, 1.0169260501861572, 0.5257713794708252, -0.13595764338970184]",7.333333492279053,68179,200,220,0,./sample_episode_images/episode_200/top/frame_008450.jpg,./sample_episode_images/episode_200/right/frame_000221.jpg,./sample_episode_images/episode_200/left/frame_008450.jpg
fold the garment on the table,"[0.44065573811531067, -1.359985113143921, 1.4111979007720947, 0.6251887679100037, -0.3096587061882019, -0.06989546120166779, -0.1993439793586731, -1.4521549940109253, 1.3961634635925293, 1.0043237209320068, 0.42229992151260376, -0.1468912959098816]","[0.612660825252533, -0.8944812417030334, 1.1784077882766724, 0.6913375854492188, -0.3902442157268524, 0.15194477140903473, -0.30187398195266724, -1.0504093170166016, 1.2361962795257568, 1.0240975618362427, 0.5532910823822021, -0.04100309684872627]",7.366666793823242,68180,200,221,0,./sample_episode_images/episode_200/top/frame_008451.jpg,./sample_episode_images/episode_200/right/frame_000222.jpg,./sample_episode_images/episode_200/left/frame_008451.jpg
fold the garment on the table,"[0.48806312680244446, -1.2485477924346924, 1.3531577587127686, 0.6455405354499817, -0.33220675587654114, -0.007926429621875286, -0.22900134325027466, -1.3438911437988281, 1.3493481874465942, 1.0098674297332764, 0.4589565694332123, -0.11730292439460754]","[0.6686837673187256, -0.7490371465682983, 1.0825233459472656, 0.7573158740997314, -0.3931402862071991, 0.20106087625026703, -0.3244440257549286, -0.9555148482322693, 1.2078150510787964, 1.0413093566894531, 0.5923980474472046, 0.12665101885795593]",7.400000095367432,68181,200,222,0,./sample_episode_images/episode_200/top/frame_008452.jpg,./sample_episode_images/episode_200/right/frame_000223.jpg,./sample_episode_images/episode_200/left/frame_008452.jpg
fold the garment on the table,"[0.5372493863105774, -1.1371530294418335, 1.2825744152069092, 0.6783339381217957, -0.3492412567138672, 0.05047038197517395, -0.2561885416507721, -1.2369481325149536, 1.3049342632293701, 1.0179619789123535, 0.49626901745796204, -0.04911511391401291]","[0.7189607620239258, -0.6166830062866211, 0.9910644292831421, 0.8075167536735535, -0.39893239736557007, 0.22995270788669586, -0.33996090292930603, -0.8941983580589294, 1.1898900270462036, 1.0456122159957886, 0.6199177503585815, 0.32546210289001465]",7.433333396911621,68182,200,223,0,./sample_episode_images/episode_200/top/frame_008453.jpg,./sample_episode_images/episode_200/right/frame_000224.jpg,./sample_episode_images/episode_200/left/frame_008453.jpg
fold the garment on the table,"[0.5871500372886658, -1.0259060859680176, 1.2035595178604126, 0.7155951857566833, -0.36313188076019287, 0.10063143074512482, -0.28044459223747253, -1.1403684616088867, 1.268133282661438, 1.0250731706619263, 0.5308615565299988, 0.05426759272813797]","[0.7548728585243225, -0.5366887450218201, 0.933533787727356, 0.8290314078330994, -0.42934104800224304, 0.2285081148147583, -0.3512459099292755, -0.8737595677375793, 1.1869025230407715, 1.0484808683395386, 0.6445406675338745, 0.4545409381389618]",7.4666666984558105,68183,200,224,0,./sample_episode_images/episode_200/top/frame_008454.jpg,./sample_episode_images/episode_200/right/frame_000225.jpg,./sample_episode_images/episode_200/left/frame_008454.jpg
fold the garment on the table,"[0.6343813538551331, -0.9150223135948181, 1.1236306428909302, 0.7468916773796082, -0.38163086771965027, 0.13642415404319763, -0.30121392011642456, -1.0630455017089844, 1.2416317462921143, 1.030835509300232, 0.5626697540283203, 0.1619529277086258]","[0.7864755392074585, -0.4959644079208374, 0.8951799869537354, 0.8290314078330994, -0.44382134079933167, 0.23139730095863342, -0.36817342042922974, -0.8693798184394836, 1.1883962154388428, 1.0685611963272095, 0.6764056086540222, 0.47234490513801575]",7.5,68184,200,225,0,./sample_episode_images/episode_200/top/frame_008455.jpg,./sample_episode_images/episode_200/right/frame_000226.jpg,./sample_episode_images/episode_200/left/frame_008455.jpg
fold the garment on the table,"[0.6774089932441711, -0.8055680394172668, 1.0501196384429932, 0.7680438756942749, -0.39902475476264954, 0.1630484014749527, -0.3202193081378937, -1.0057710409164429, 1.223761796951294, 1.0402140617370605, 0.5944663882255554, 0.2488037645816803]","[0.8166416883468628, -0.474147766828537, 0.8656771183013916, 0.8290314078330994, -0.4481654465198517, 0.23139730095863342, -0.3977965712547302, -0.8635401725769043, 1.1898900270462036, 1.08290433883667, 0.7184093594551086, 0.46195924282073975]",7.5333333015441895,68185,200,226,0,./sample_episode_images/episode_200/top/frame_008456.jpg,./sample_episode_images/episode_200/right/frame_000227.jpg,./sample_episode_images/episode_200/left/frame_008456.jpg
fold the garment on the table,"[0.7167208194732666, -0.711250364780426, 0.9901081323623657, 0.7829086184501648, -0.41277527809143066, 0.18221968412399292, -0.34100982546806335, -0.9635986089706421, 1.2125234603881836, 1.0513739585876465, 0.629082202911377, 0.3084450364112854]","[0.8468078970909119, -0.45233115553855896, 0.8346990346908569, 0.8290314078330994, -0.44671741127967834, 0.23284189403057098, -0.4302409589290619, -0.8635401725769043, 1.191383719444275, 1.0915101766586304, 0.7444806694984436, 0.46195924282073975]",7.566666603088379,68186,200,227,0,./sample_episode_images/episode_200/top/frame_008457.jpg,./sample_episode_images/episode_200/right/frame_000228.jpg,./sample_episode_images/episode_200/left/frame_008457.jpg
fold the garment on the table,"[0.7533667683601379, -0.6355131268501282, 0.9424461722373962, 0.7944869995117188, -0.4222838580608368, 0.1964031606912613, -0.3650617003440857, -0.9332080483436584, 1.206207513809204, 1.0622831583023071, 0.6613354086875916, 0.351380854845047]","[0.8784105777740479, -0.42615121603012085, 0.8125718832015991, 0.8304657340049744, -0.445269376039505, 0.23284189403057098, -0.4782022535800934, -0.8635401725769043, 1.191383719444275, 1.1044189929962158, 0.7517227530479431, 0.46195924282073975]",7.599999904632568,68187,200,228,0,./sample_episode_images/episode_200/top/frame_008458.jpg,./sample_episode_images/episode_200/right/frame_000229.jpg,./sample_episode_images/episode_200/left/frame_008458.jpg
fold the garment on the table,"[0.7882825136184692, -0.5740253329277039, 0.9033596515655518, 0.8035560846328735, -0.42872098088264465, 0.2066119760274887, -0.39483731985092163, -0.9116306900978088, 1.2024219036102295, 1.0739142894744873, 0.6865884065628052, 0.3822936415672302]","[0.9114497303962708, -0.3854268789291382, 0.7933949828147888, 0.8290314078330994, -0.440925270318985, 0.23284189403057098, -0.5261635780334473, -0.8620802164077759, 1.1928775310516357, 1.1058533191680908, 0.7502743005752563, 0.46195924282073975]",7.633333206176758,68188,200,229,0,./sample_episode_images/episode_200/top/frame_008459.jpg,./sample_episode_images/episode_200/right/frame_000230.jpg,./sample_episode_images/episode_200/left/frame_008459.jpg
fold the garment on the table,"[0.8223283886909485, -0.5205132365226746, 0.8698415160179138, 0.8098601698875427, -0.4321384131908417, 0.2139664888381958, -0.4303063154220581, -0.8962015509605408, 1.200467824935913, 1.082994818687439, 0.7043981552124023, 0.4045567214488983]","[0.9401794075965881, -0.34033921360969543, 0.7786435484886169, 0.8275970816612244, -0.43947726488113403, 0.23284189403057098, -0.5628398060798645, -0.8620802164077759, 1.1928775310516357, 1.1058533191680908, 0.7444806694984436, 0.46195924282073975]",7.666666507720947,68189,200,230,0,./sample_episode_images/episode_200/top/frame_008460.jpg,./sample_episode_images/episode_200/right/frame_000231.jpg,./sample_episode_images/episode_200/left/frame_008460.jpg
fold the garment on the table,"[0.8553670644760132, -0.4708535075187683, 0.8405964374542236, 0.8137805461883545, -0.4341941177845001, 0.21927843987941742, -0.46764475107192993, -0.8852623701095581, 1.1993328332901, 1.0896008014678955, 0.71564781665802, 0.4206050634384155]","[0.9674726128578186, -0.30397817492485046, 0.7579915523529053, 0.8275970816612244, -0.440925270318985, 0.23284189403057098, -0.5910523533821106, -0.8620802164077759, 1.1928775310516357, 1.1072876453399658, 0.7430322766304016, 0.46195924282073975]",7.699999809265137,68190,200,231,0,./sample_episode_images/episode_200/top/frame_008461.jpg,./sample_episode_images/episode_200/right/frame_000232.jpg,./sample_episode_images/episode_200/left/frame_008461.jpg
fold the garment on the table,"[0.8870478868484497, -0.4241342544555664, 0.8147764205932617, 0.816783607006073, -0.43608036637306213, 0.22309911251068115, -0.5033024549484253, -0.8776993155479431, 1.1983574628829956, 1.094694972038269, 0.7233575582504272, 0.4321753680706024]","[1.0019482374191284, -0.2719804644584656, 0.7461903691291809, 0.8261627554893494, -0.445269376039505, 0.23284189403057098, -0.6122117638587952, -0.8620802164077759, 1.1928775310516357, 1.1087219715118408, 0.7401354908943176, 0.46195924282073975]",7.733333110809326,68191,200,232,0,./sample_episode_images/episode_200/top/frame_008462.jpg,./sample_episode_images/episode_200/right/frame_000233.jpg,./sample_episode_images/episode_200/left/frame_008462.jpg
fold the garment on the table,"[0.9183570146560669, -0.3812512755393982, 0.7927963733673096, 0.8184809684753418, -0.43863168358802795, 0.22584661841392517, -0.535332977771759, -0.8725709915161133, 1.1974127292633057, 1.0987217426300049, 0.728110134601593, 0.44051557779312134]","[1.0292414426803589, -0.24434609711170197, 0.738814651966095, 0.8017795085906982, -0.445269376039505, 0.23284189403057098, -0.6418349146842957, -0.8606203198432922, 1.1928775310516357, 1.1044189929962158, 0.7111673355102539, 0.46195924282073975]",7.766666889190674,68192,200,233,0,./sample_episode_images/episode_200/top/frame_008463.jpg,./sample_episode_images/episode_200/right/frame_000234.jpg,./sample_episode_images/episode_200/left/frame_008463.jpg
fold the garment on the table,"[0.9493845701217651, -0.34241724014282227, 0.7759227752685547, 0.813376247882843, -0.4404926300048828, 0.22780893743038177, -0.565677285194397, -0.8687787652015686, 1.196664571762085, 1.1005136966705322, 0.7234326601028442, 0.44651150703430176]","[1.0392968654632568, -0.22398391366004944, 0.747665524482727, 0.7515786290168762, -0.445269376039505, 0.23428648710250854, -0.6855642795562744, -0.8606203198432922, 1.194371223449707, 1.0929445028305054, 0.6908896565437317, 0.46195924282073975]",7.800000190734863,68193,200,234,0,./sample_episode_images/episode_200/top/frame_008464.jpg,./sample_episode_images/episode_200/right/frame_000235.jpg,./sample_episode_images/episode_200/left/frame_008464.jpg
fold the garment on the table,"[0.9775211215019226, -0.30858999490737915, 0.7661396265029907, 0.7957449555397034, -0.4418763518333435, 0.2296299934387207, -0.5983222723007202, -0.8660867214202881, 1.1964436769485474, 1.0986155271530151, 0.7143297791481018, 0.4508146643638611]","[1.0407333374023438, -0.18616844713687897, 0.7565163969993591, 0.7042464017868042, -0.445269376039505, 0.23428648710250854, -0.7180086970329285, -0.8606203198432922, 1.215283751487732, 1.059955358505249, 0.6778540015220642, 0.46195924282073975]",7.833333492279053,68194,200,235,0,./sample_episode_images/episode_200/top/frame_008465.jpg,./sample_episode_images/episode_200/right/frame_000236.jpg,./sample_episode_images/episode_200/left/frame_008465.jpg
fold the garment on the table,"[1.0001044273376465, -0.2760307192802429, 0.7607133984565735, 0.7696430087089539, -0.4428960084915161, 0.2309662103652954, -0.6320170164108276, -0.8650828003883362, 1.19990873336792, 1.0877156257629395, 0.7041407227516174, 0.4539370834827423]","[1.0407333374023438, -0.1454441100358963, 0.7535660862922668, 0.6741258502006531, -0.445269376039505, 0.23428648710250854, -0.7222405672073364, -0.8606203198432922, 1.242171287536621, 1.0298348665237427, 0.6677151918411255, 0.46195924282073975]",7.866666793823242,68195,200,236,0,./sample_episode_images/episode_200/top/frame_008466.jpg,./sample_episode_images/episode_200/right/frame_000237.jpg,./sample_episode_images/episode_200/left/frame_008466.jpg
fold the garment on the table,"[1.0164332389831543, -0.24150535464286804, 0.7561305165290833, 0.7422628402709961, -0.44362637400627136, 0.23194067180156708, -0.6599587798118591, -0.8651028275489807, 1.2083042860031128, 1.0708471536636353, 0.6940210461616516, 0.456231951713562]","[1.0493522882461548, -0.09453866630792618, 0.7520909309387207, 0.626793622970581, -0.440925270318985, 0.23428648710250854, -0.7264724373817444, -0.8606203198432922, 1.2571088075637817, 1.0126230716705322, 0.6677151918411255, 0.46195924282073975]",7.900000095367432,68196,200,237,0,./sample_episode_images/episode_200/top/frame_008467.jpg,./sample_episode_images/episode_200/right/frame_000238.jpg,./sample_episode_images/episode_200/left/frame_008467.jpg
fold the garment on the table,"[1.0283281803131104, -0.2035151720046997, 0.7525211572647095, 0.7096107006072998, -0.44291234016418457, 0.23262327909469604, -0.6807597279548645, -0.864795446395874, 1.2196935415267944, 1.0538973808288574, 0.6867031455039978, 0.4578797221183777]","[1.0637171268463135, -0.05381431803107262, 0.7284886240959167, 0.6196220517158508, -0.4423733055591583, 0.23428648710250854, -0.729293704032898, -0.8606203198432922, 1.2600963115692139, 0.9982799887657166, 0.6677151918411255, 0.46195924282073975]",7.933333396911621,68197,200,238,0,./sample_episode_images/episode_200/top/frame_008468.jpg,./sample_episode_images/episode_200/right/frame_000239.jpg,./sample_episode_images/episode_200/left/frame_008468.jpg
fold the garment on the table,"[1.0385475158691406, -0.16196417808532715, 0.7451160550117493, 0.6839966177940369, -0.4427601397037506, 0.23311147093772888, -0.6960437893867493, -0.8636100888252258, 1.2312812805175781, 1.0382941961288452, 0.6814322471618652, 0.4590384066104889]","[1.0637171268463135, -0.03199770301580429, 0.6975106000900269, 0.6526111960411072, -0.445269376039505, 0.23428648710250854, -0.72506183385849, -0.8606203198432922, 1.2675650119781494, 0.9868055582046509, 0.6677151918411255, 0.46195924282073975]",7.9666666984558105,68198,200,239,0,./sample_episode_images/episode_200/top/frame_008469.jpg,./sample_episode_images/episode_200/right/frame_000240.jpg,./sample_episode_images/episode_200/left/frame_008469.jpg
fold the garment on the table,"[1.0473309755325317, -0.12199152261018753, 0.7327159643173218, 0.674667239189148, -0.4434759020805359, 0.23346731066703796, -0.7059606313705444, -0.8624458312988281, 1.2420496940612793, 1.023935317993164, 0.6776431202888489, 0.4598691761493683]","[1.0637171268463135, -0.02327105589210987, 0.6901348829269409, 0.6784288287162781, -0.44671741127967834, 0.23428648710250854, -0.72506183385849, -0.8606203198432922, 1.2810087203979492, 0.9868055582046509, 0.6677151918411255, 0.46195924282073975]",8.0,68199,200,240,0,./sample_episode_images/episode_200/top/frame_008470.jpg,./sample_episode_images/episode_200/right/frame_000241.jpg,./sample_episode_images/episode_200/left/frame_008470.jpg
